2026-03-07 22:39:45.885 | ERROR    | api_quotex.monitoring:record_error:175 - [HIGH] connection: Failed to connect to LIVE: Failed to connect to any WebSocket endpoint
2026-03-07 22:39:45.885 | INFO     | api_quotex.client:_start_regular_connection:279 - Waiting 3.24 seconds before next reconnect attempt
2026-03-07 22:39:49.126 | ERROR    | api_quotex.exceptions:__init__:14 - QuotexError: Failed to connect to any region after 2 attempts (Code: None)
2026-03-07 22:39:49.126 | ERROR    | api_quotex.client:connect:195 - Connection failed: Failed to connect to any region after 2 attempts
2026-03-07 22:39:49.126 | ERROR    | api_quotex.monitoring:record_error:175 - [HIGH] connection: Connection failed: Failed to connect to any region after 2 attempts
2026-03-07 22:41:54.762 | INFO     | api_quotex.login:get_ssid:284 - Checking existing saved session...
2026-03-07 22:41:54.764 | INFO     | api_quotex.websocket_client:connect:154 - Attempting to connect to wss://ws2.qxbroker.com/socket.io/?EIO=3&transport=websocket
2026-03-07 22:41:54.766 | WARNING  | api_quotex.websocket_client:connect:196 - Failed to connect to wss://ws2.qxbroker.com/socket.io/?EIO=3&transport=websocket: BaseEventLoop.create_connection() got an unexpected keyword argument 'extra_headers'
2026-03-07 22:41:54.767 | ERROR    | api_quotex.monitoring:record_error:175 - [HIGH] connection: Failed to connect to wss://ws2.qxbroker.com/socket.io/?EIO=3&transport=websocket: BaseEventLoop.create_connection() got an unexpected keyword argument 'extra_headers'
2026-03-07 22:41:54.767 | ERROR    | api_quotex.exceptions:__init__:14 - QuotexError: Failed to connect to any WebSocket endpoint (Code: None)
2026-03-07 22:41:54.767 | WARNING  | api_quotex.login:validate_ssid:127 - SSID validation failed for wss://ws2.qxbroker.com/socket.io/?EIO=3&transport=websocket: Failed to connect to any WebSocket endpoint
2026-03-07 22:41:54.767 | ERROR    | api_quotex.monitoring:record_error:175 - [MEDIUM] authentication: SSID validation failed for wss://ws2.qxbroker.com/socket.io/?EIO=3&transport=websocket: Failed to connect to any WebSocket endpoint
2026-03-07 22:41:54.767 | ERROR    | api_quotex.login:validate_ssid:135 - SSID validation failed for all regions
2026-03-07 22:41:54.767 | WARNING  | api_quotex.login:get_ssid:297 - Existing session is invalid or expired; removing session.json
2026-03-07 22:41:55.006 | WARNING  | api_quotex.login:get_ssid:379 - Cloudscraper GET /sign-in failed with status 403; switching to Playwright
2026-03-07 22:41:56.239 | INFO     | api_quotex.login:_playwright_login_and_capture:154 - Playwright: opening login page...
2026-03-07 22:42:28.453 | INFO     | api_quotex.login:_playwright_login_and_capture:210 - Demo SSID captured via Playwright (token)
2026-03-07 22:42:28.454 | INFO     | api_quotex.config:save_session:181 - Session data saved to session.json
2026-03-07 22:42:28.454 | INFO     | api_quotex.login:_playwright_login_and_capture:214 - Playwright: session data saved successfully
